Plot	Analyser	Subplot number	Position length (cm)	Position width (cm)	Permafrost	Soil type	Total cover (%)	Vegetation height 1 (cm)	Vegetation height 2 (cm)	Vegetation height 3 (cm)	Vegetation height 4 (cm)	Biomass	Carbon (%)	Nitrogen (%)	pH	Soil depth (cm)	Soil temperature 1	Soil temperature 2	Soil temperature 3	Soil compaction 1	Soil compaction 2	Soil compaction 3	Moisture	Topography	Stress condition	Images	Comments	Insert user	Insert time	Update user	Update time
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-02 - 30-08-2021	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false												20.16										Olga KOlbrún og Brynjólfur Brynjólfsson voru einnig við vettvangsmælingar Jarðhiti mældur á þremur stöðum en meðaltal fengið úr 10 mælingum.  Mælt að ofan og niður 25,7; 18,4; 17,4; 17 og  15,4 Mælt í kraganum vestan við fláka 3, frá barði og niður: 27,7; 21; 20,7; 19; 19,3 Einhver hluti svæðisins líklega að hitna. Jarðhiti þar var 45,9; 52; 51,4; 55; 58,6	nna.stella	30-11-2021 14:35	nna.stella	30-11-2021 14:43
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-03 - 30-08-2021	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false												26.84										Jarðhiti, 5 mælingar að ofan og niður: 57; 21; 19,2; 18,4; 18,6.	nna.stella	30-11-2021 15:17		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-04 - 30-08-2021	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false												23.82										Olga Kolbrún og Brynjólfur Brynjólfsson komu einnig að greiningu. Hiti tekinn frá miðju svæðis og út til austurs.	nna.stella	30-11-2021 15:27	nna.stella	30-11-2021 15:30
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-05 - 31-08-2021	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false												29.4										Hiti mældur frá miðju og upp til suðurs.	nna.stella	30-11-2021 15:42		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-06 - 31-08-2021	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false												21.4										Meðalhiti	nna.stella	30-11-2021 15:52		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-07 - 31-08-2021	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false												33.21										Olga Kolbrún og Brynjólfur Brynjólfsson komu einnig að greiningu. Jarðhiti var mældur á fimm stöðum í austari fláka: 36,4; 34; 38; 20,6; 27 og fimm stöðum í þeim vestari: 37; 42; 39,8; 29,1; 28,2. Meðalhiti úr þessum 10  mælingum.	nna.stella	01-12-2021 10:18		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-08 - 31-08-2021	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false												18.12										Olga Kolbrún og Brynjólfur Brynjólfsson komu líka að greiningu.  Fimm mælingar að baki meðalhita: 19; 19,6; 15,6; 15,6; 20,8	nna.stella	01-12-2021 10:35		
13098 - Vöktun náttúruverndarsvæða - ÞR-FL-09 - 31-08-2021	Sigþrúður Stella Jóhannsdóttir (stella@nna.is)	0			false												18.78										Olga Kolbrún og Brynjólfur Brynjólfsson komu einnig að greiningu.  Hiti mældur í kringum tjörnina. Meðaltal fimm mælinga: 19,8; 17,7; 17; 19,7; 19,7	nna.stella	01-12-2021 10:49		
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	1	4	0	false		1	0	0	1							30.4	59	42.7	4.5	4.5	1.3				3276	Á hlöðnum þrepum, rammi á miðju stígs. Yfirborðshiti á grjótþrepum um 26°C. Jarðvegshiti og þjöppun mæld milli grjóta, það ásamt dýpt og breidd á ekki að nota í úrvinnslu. Nistilmosi milli steinhellna.	olgakolbrun	24-05-2022 09:39	olgakolbrun	24-05-2022 10:03
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	2	4	1	false		94	4	1	2							57.6	70.8	64.3	2	4	3.3			3 Gróðurþekja að mestu horfin	3280-3281	Rammi við stígsbrún, undir bandi.	olgakolbrun	24-05-2022 09:51	olgakolbrun	27-05-2022 09:34
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	3	4	2	false		92	3	3	1							65	64.7	49.5	4.5	4.5	4.5			2 Gróðurþekja tapast	3287-3288	Rammi 2 m frá stígsbrún.	olgakolbrun	24-05-2022 09:59	olgakolbrun	27-05-2022 09:34
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	4	1	0	false		1	0	0	0							65.8	36.4	44.6	4.5	4.5	4.5				3290-3291	Á hlöðnum þrepum, rammi á miðju stígs. Yfirborðshiti á grjótþrepum um 26°C. Jarðvegshiti og þjöppun mæld milli grjóta, það ásamt dýpt og breidd á ekki að nota í úrvinnslu. Nistilmosi milli steinhellna.	olgakolbrun	27-05-2022 09:31	olgakolbrun	27-05-2022 09:35
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	5	1	1	false		60	5	5	3							37.6	46.6	53	2.25	3.5	1.8			3 Gróðurþekja að mestu horfin	3296-3297	Á stígsbrún við hlaðnar tröppur undir bandi.	olgakolbrun	27-05-2022 09:37	olgakolbrun	27-05-2022 09:52
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	6	1	2	false		80	0	1	1							71	79	65.7	4.5	4.5	4.5			2 Gróðurþekja tapast	3297-3298	2 m frá stígsbrún	olgakolbrun	27-05-2022 09:47	olgakolbrun	27-05-2022 09:51
13098 - Vöktun náttúruverndarsvæða - BA-S1 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	0			false																						Viðbótartegundir á sniði.	olgakolbrun	27-05-2022 09:58		
13098 - Vöktun náttúruverndarsvæða - BA-S2 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	1	3	0	false		3	0.5	3	0.5							50.8	44	44.6	4.5	2.25	4.5			4 Gróðurþekja alveg horfin	3315-3317	Á miðjum stíg sem hefur verið aflagður.	olgakolbrun	27-05-2022 10:05		
13098 - Vöktun náttúruverndarsvæða - BA-S2 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	2	3	1	false		81	2	3	3							38.8	37.7	38	2.3	4.25	1.5			2 Gróðurþekja tapast	3318-3320	Á stígsbrún.	olgakolbrun	27-05-2022 10:23	olgakolbrun	27-05-2022 12:51
13098 - Vöktun náttúruverndarsvæða - BA-S2 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	3	3	2	false		97	1	2	2							53.3	58	60.6	0.5	1.75	1			0 Ekkert álag	3321-3322	2 m frá stígsbrún í talsverðum halla.	olgakolbrun	27-05-2022 10:29		
13098 - Vöktun náttúruverndarsvæða - BA-S2 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	4	8	0	false		5	2	1	3							53.5	45	45.6	4.5	4.5	4			4 Gróðurþekja alveg horfin	3326-3327	Rammi á miðju stígs, aflagður stígur á "gamla" Laugaveginum.	olgakolbrun	27-05-2022 11:32	olgakolbrun	27-05-2022 12:14
13098 - Vöktun náttúruverndarsvæða - BA-S2 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	5	8	1	false		25	4	3	3							43.6	40.8	40.1	4.5	4.5	4.25			3 Gróðurþekja að mestu horfin	3328-3329	Rammi á stígsbrún. Rofrás í brún stígs og efni úr stíg skolar niður brekkuna í gegnum reitinn.	olgakolbrun	27-05-2022 12:19	olgakolbrun	27-05-2022 12:49
13098 - Vöktun náttúruverndarsvæða - BA-S2 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	6	8	2	false		95	3	2	3							48.5	49	49	3.75	2.5	1.25			0 Ekkert álag	3330-3331	2 m frá stígsbrún í nokkrum halla.	olgakolbrun	27-05-2022 12:25	olgakolbrun	27-05-2022 12:49
13098 - Vöktun náttúruverndarsvæða - BA-S2 - 17-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	0			false																						Viðbótartegundir á sniði.	olgakolbrun	27-05-2022 12:45		
13098 - Vöktun náttúruverndarsvæða - BA-S3 - 18-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	0			false																						Viðbótartegundir á sniði.	olgakolbrun	27-05-2022 13:46		
13098 - Vöktun náttúruverndarsvæða - BA-S3 - 18-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	1	9	0	false		83	3	2	2							66.8	72.4	78.1	2.25	0.75	1			2 Gróðurþekja tapast	3432-3434	Rammi á miðjum stíg eins og mótar fyrir honum eftir upprætingu.	olgakolbrun	27-05-2022 13:48	olgakolbrun	27-05-2022 13:53
13098 - Vöktun náttúruverndarsvæða - BA-S3 - 18-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	2	9	1	false		96	4	2	3							60	58.8	70.8	1.75	0.75	0.75			2 Gróðurþekja tapast	3435-3436		olgakolbrun	27-05-2022 13:54	olgakolbrun	27-05-2022 13:57
13098 - Vöktun náttúruverndarsvæða - BA-S3 - 18-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	3	9	2	false		94	3	3	2							68.5	68	65.4	0.25	1	2.5			1 Lítið álag	3437-3449	Lítið álag nema ummerki um sauðfé.	olgakolbrun	27-05-2022 13:54	olgakolbrun	27-05-2022 13:59
13098 - Vöktun náttúruverndarsvæða - BA-S3 - 18-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	4	1	0	false		85	2	2	2							43.7	43	45.8	2.75	3.5	4.25			4 Gróðurþekja alveg horfin	3456-3457		olgakolbrun	27-05-2022 13:54	olgakolbrun	27-05-2022 14:44
13098 - Vöktun náttúruverndarsvæða - BA-S3 - 18-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	5	1	1	false		90	3	6	7							41	45.7	54	0.25	0.25	0.25			3 Gróðurþekja að mestu horfin	3458-3459		olgakolbrun	27-05-2022 13:54	olgakolbrun	27-05-2022 14:43
13098 - Vöktun náttúruverndarsvæða - BA-S3 - 18-08-2021	Olga Kolbrún Vilmundardóttir (olga@ni.is)	6	1	2	false		100	4	2	3							48.3	49.7	58	0	0	0			1 Lítið álag	3461-3462	Sauðfjártrak í mosaþekju.	olgakolbrun	27-05-2022 13:55	olgakolbrun	27-05-2022 14:23
13098 - Vöktun náttúruverndarsvæða - RN-65-02 - 20-07-2022	(@)	4	2390	-180	false	Lífræn jörð	98	10	9	6.5	6.5					50							Deiglendi	Jafnlendi				nsv.annabara	22-07-2022 12:03		
13098 - Vöktun náttúruverndarsvæða - RN-65-02 - 20-07-2022	(@)	1	510	330	false	Lífræn jörð	95	7	12	5	3					79							Deiglendi	Jafnlendi				nsv.annabara	22-07-2022 11:32	nsv.annabara	25-07-2022 10:27
13098 - Vöktun náttúruverndarsvæða - RN-65-02 - 20-07-2022	(@)	2	1420	-270	false	Lífræn jörð	95	9.5	4.5	4	5.5					52							Deiglendi	Jafnlendi				nsv.annabara	22-07-2022 11:56		
13098 - Vöktun náttúruverndarsvæða - RN-65-02 - 20-07-2022	(@)	5	2430	310	false	Lífræn jörð	97	12	4	3	4					82							Deiglendi	Jafnlendi				nsv.annabara	22-07-2022 12:05		
13098 - Vöktun náttúruverndarsvæða - RN-65-02 - 20-07-2022	(@)	6	3410	240	false	Lífræn jörð	98	5.5	12	8	5					26							Deiglendi	Jafnlendi				nsv.annabara	22-07-2022 12:11	nsv.annabara	25-07-2022 10:27
13098 - Vöktun náttúruverndarsvæða - RN-65-02 - 20-07-2022	(@)	3	1530	100	false	Lífræn jörð	95	7	9.5	46	7					53							Deiglendi	Jafnlendi				nsv.annabara	22-07-2022 12:01		
13098 - Vöktun náttúruverndarsvæða - RN-65-02 - 20-07-2022	(@)	utan reita			false																							nsv.annabara	22-07-2022 12:13		
13098 - Vöktun náttúruverndarsvæða - RN-65-02+ - 20-07-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	1	120	-370	false	Lífræn jörð	100	48	57	46	41					63							Þurrlendi	Jafnlendi				nsv.annabara	26-07-2022 10:39		
13098 - Vöktun náttúruverndarsvæða - RN-65-02+ - 20-07-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	2	1250	20	false	Lífræn jörð	70	32	26	33	54					57							Þurrlendi	Jafnlendi				nsv.annabara	26-07-2022 10:40		
13098 - Vöktun náttúruverndarsvæða - RN-65-02+ - 20-07-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	3	1670	70	false	Lífræn jörð	85	23	17	8	17					33							Þurrlendi	Jafnlendi				nsv.annabara	26-07-2022 10:41		
13098 - Vöktun náttúruverndarsvæða - RN-65-02+ - 20-07-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	4	2950	-160	false	Lífræn jörð	100	51	37	41	23					36							Þurrlendi	Jafnlendi				nsv.annabara	26-07-2022 10:41		
13098 - Vöktun náttúruverndarsvæða - HF-65-08 - 08-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	2	1580	-460	false	Lífræn jörð	100	25	41	20	21					115							Mýri	Jafnlendi				nattsa.holmfridur	04-08-2022 15:46		
13098 - Vöktun náttúruverndarsvæða - HF-65-08 - 08-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	3	1720	-380	false	Lífræn jörð	100	25	41	20	21					115							Mýri	Jafnlendi				nattsa.holmfridur	05-08-2022 10:23	nattsa.holmfridur	05-08-2022 10:25
13098 - Vöktun náttúruverndarsvæða - HF-65-08 - 08-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	4	2210	-180	false	Lífræn jörð	100	14	26	12	24					115							Mýri	Jafnlendi				nattsa.holmfridur	05-08-2022 10:33	nattsa.holmfridur	05-08-2022 10:42
13098 - Vöktun náttúruverndarsvæða - HF-65-08 - 08-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	5	2750	400	false	Lífræn jörð	100	16	16	19	28					115							Mýri	Jafnlendi				nattsa.holmfridur	05-08-2022 10:41		
13098 - Vöktun náttúruverndarsvæða - HF-65-08 - 08-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	6	3380	160	false	Lífræn jörð	100	15	16	22	23					115							Mýri	Jafnlendi				nattsa.holmfridur	05-08-2022 10:49		
13098 - Vöktun náttúruverndarsvæða - HF-65-09 - 08-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	1	160	-450	false	Lífræn jörð	100	9	7	6	16					115							Deiglendi	Jafnlendi				nattsa.holmfridur	08-08-2022 14:07		
13098 - Vöktun náttúruverndarsvæða - HF-65-09 - 08-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	2	1340	-140	false	Lífræn jörð	100	10	13	15	12					115							Deiglendi	Jafnlendi				nattsa.holmfridur	08-08-2022 14:18		
13098 - Vöktun náttúruverndarsvæða - HF-65-09 - 08-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	3	1940	40	false	Lífræn jörð	100	18	10	13	23					115							Deiglendi	Jafnlendi				nattsa.holmfridur	08-08-2022 14:24		
13098 - Vöktun náttúruverndarsvæða - HF-65-09 - 08-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	4	2720	-390	false	Lífræn jörð	100	8	10	22	28					115							Deiglendi	Jafnlendi				nattsa.holmfridur	08-08-2022 14:38		
13098 - Vöktun náttúruverndarsvæða - HF-65-09 - 08-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	5	3070	220	false	Lífræn jörð	100	14	14	20	23					115							Deiglendi	Jafnlendi				nattsa.holmfridur	08-08-2022 14:46		
13098 - Vöktun náttúruverndarsvæða - HF-65-09 - 08-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	6	3890	-140	false	Lífræn jörð	100	20	15	13	12					115							Deiglendi	Jafnlendi				nattsa.holmfridur	08-08-2022 14:55		
13098 - Vöktun náttúruverndarsvæða - HF-65-13 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	1	300	-80	false	Lífræn jörð	100	20	35	25	30					115							Mýri	Jafnlendi				nattsa.holmfridur	08-08-2022 15:22		
13098 - Vöktun náttúruverndarsvæða - HF-65-13 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	2	1510	240	false	Lífræn jörð	100	27	18	31	28					115							Mýri	Jafnlendi				nattsa.holmfridur	08-08-2022 15:30		
13098 - Vöktun náttúruverndarsvæða - HF-65-13 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	3	1880	180	false	Lífræn jörð	100	18	19	23	21					115							Mýri	Jafnlendi				nattsa.holmfridur	08-08-2022 15:38		
13098 - Vöktun náttúruverndarsvæða - HF-65-13 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	4	2780	-460	false	Lífræn jörð	100	10	23	20	19					115							Mýri	Jafnlendi				nattsa.holmfridur	08-08-2022 15:43		
13098 - Vöktun náttúruverndarsvæða - HF-65-13 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	5	2940	80	false	Lífræn jörð	100	34	16	8	23					115							Deiglendi	Jafnlendi				nattsa.holmfridur	08-08-2022 15:48		
13098 - Vöktun náttúruverndarsvæða - HF-65-13 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	6	3910	-180	false	Lífræn jörð	100	18	16	23	15					115							Deiglendi	Jafnlendi				nattsa.holmfridur	08-08-2022 15:52		
13098 - Vöktun náttúruverndarsvæða - HF-65-06 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	1	440	-400	false	Lífræn jörð	100	12	15	15	16					115							Mýri	Jafnlendi				nattsa.holmfridur	12-08-2022 10:55		
13098 - Vöktun náttúruverndarsvæða - HF-65-06 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	2	1580	310	false	Lífræn jörð	100	10	7	11	13					115							Mýri	Jafnlendi				nattsa.holmfridur	12-08-2022 11:13		
13098 - Vöktun náttúruverndarsvæða - HF-65-06 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	3	1650	-80	false	Lífræn jörð	100	11	16	9	14					115							Mýri	Jafnlendi				nattsa.holmfridur	12-08-2022 11:17		
13098 - Vöktun náttúruverndarsvæða - HF-65-06 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	4	2470	360	false	Lífræn jörð	100	9	11	10	11					115							Mýri	Jafnlendi				nattsa.holmfridur	12-08-2022 11:21		
13098 - Vöktun náttúruverndarsvæða - HF-65-06 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	5	2910	110	false	Lífræn jörð	100	16	21	16	25					115							Mýri	Jafnlendi				nattsa.holmfridur	12-08-2022 11:27		
13098 - Vöktun náttúruverndarsvæða - HF-65-06 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	6	3870	-490	false	Lífræn jörð	100	22	16	18	21					115							Flói	Jafnlendi				nattsa.holmfridur	12-08-2022 11:31		
13098 - Vöktun náttúruverndarsvæða - HF-65-03 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	1	130	-260	false	Lífræn jörð	100	8	13	7	8					115							Flói	Jafnlendi				nattsa.holmfridur	12-08-2022 11:38		
13098 - Vöktun náttúruverndarsvæða - HF-65-03 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	2	910	-400	false	Lífræn jörð	100	8	4	8	5					115							Flói	Jafnlendi				nattsa.holmfridur	12-08-2022 11:52		
13098 - Vöktun náttúruverndarsvæða - HF-65-03 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	3	1520	230	false	Lífræn jörð	80	9	9	11	12					115							Flói	Jafnlendi				nattsa.holmfridur	12-08-2022 12:41	nattsa.holmfridur	12-08-2022 12:42
13098 - Vöktun náttúruverndarsvæða - HF-65-03 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	4	2800	-430	false	Lífræn jörð	96	9	11	13	14					115							Flói	Jafnlendi				nattsa.holmfridur	12-08-2022 12:46		
13098 - Vöktun náttúruverndarsvæða - HF-65-03 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	5	3130	210	false	Lífræn jörð	71	11	10	15	0					115							Flói	Jafnlendi				nattsa.holmfridur	12-08-2022 12:48		
13098 - Vöktun náttúruverndarsvæða - HF-65-03 - 07-07-2022	Guðrún Óskarsdóttir (gudrun@na.is)	6	3560	-350	false	Lífræn jörð	99	11	9	7	12					115							Flói	Jafnlendi				nattsa.holmfridur	12-08-2022 12:50		
13098 - Vöktun náttúruverndarsvæða - NV-41-08 - 12-07-2022	Starri Heiðmarsson (starri@nnv.is)	1	280	-260	false	Lífræn jörð	100	23	14	25	20					60							Deiglendi	Jafnlendi				nnv.valtyr	15-08-2022 14:21		
13098 - Vöktun náttúruverndarsvæða - NV-41-08 - 12-07-2022	Starri Heiðmarsson (starri@nnv.is)	2	1380	-460	false		100	14	33	13	14					100							Deiglendi	Jafnlendi				nnv.valtyr	15-08-2022 15:35	nnv.valtyr	16-08-2022 09:33
13098 - Vöktun náttúruverndarsvæða - NV-41-08 - 12-07-2022	Starri Heiðmarsson (starri@nnv.is)	3	1510	-370	false	Lífræn jörð	100	30	9	13	20					93							Deiglendi	Jafnlendi				nnv.valtyr	16-08-2022 08:50		
13098 - Vöktun náttúruverndarsvæða - NV-41-08 - 12-07-2022	Starri Heiðmarsson (starri@nnv.is)	4	2120	-30	false		100	30	22	13	30					50							Deiglendi	Jafnlendi				nnv.valtyr	16-08-2022 09:10		
13098 - Vöktun náttúruverndarsvæða - NV-41-08 - 12-07-2022	Starri Heiðmarsson (starri@nnv.is)	5	2640	60	false		100	23	20	7	20					68							Deiglendi	Jafnlendi				nnv.valtyr	16-08-2022 09:18		
13098 - Vöktun náttúruverndarsvæða - NV-41-08 - 12-07-2022	Starri Heiðmarsson (starri@nnv.is)	6	3940	220	false	Lífræn jörð	100	28	8	31	16												Deiglendi	Jafnlendi				nnv.valtyr	16-08-2022 09:32		
13098 - Vöktun náttúruverndarsvæða - SF-66-01 - 07-07-2022	Starri Heiðmarsson (starri@nnv.is)	1	546	-138	false	Lífræn jörð	100	20	33	31	34					110							Deiglendi	Jafnlendi				nnv.valtyr	16-08-2022 10:13		
13098 - Vöktun náttúruverndarsvæða - RN-65-02X - 15-08-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	1	160	40	false	Lífræn jörð	100	45	34	37	40					115							Mýri	Jafnlendi				nsv.annabara	17-08-2022 11:02		
13098 - Vöktun náttúruverndarsvæða - RN-65-02X - 15-08-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	2	860	-10	false	Lífræn jörð	100	29	25	24	35					115							Mýri	Jafnlendi				nsv.annabara	17-08-2022 11:06		
13098 - Vöktun náttúruverndarsvæða - RN-65-02X - 15-08-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	3	1780	120	false	Lífræn jörð	100	26	31	25	27					115							Mýri	Jafnlendi				nsv.annabara	17-08-2022 11:10		
13098 - Vöktun náttúruverndarsvæða - RN-65-02X - 15-08-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	4	3240	-440	false	Lífræn jörð	100	16	15	36	24					115							Mýri	Jafnlendi				nsv.annabara	17-08-2022 11:13	nsv.annabara	17-08-2022 11:44
13098 - Vöktun náttúruverndarsvæða - RN-65-02X - 15-08-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	5	3310	360	false	Lífræn jörð	100	13	16	20	21					115							Mýri	Jafnlendi				nsv.annabara	17-08-2022 11:43		
13098 - Vöktun náttúruverndarsvæða - RN-65-02X - 15-08-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	6	3830	-190	false	Lífræn jörð	100	10	9	18	13					115							Mýri	Jafnlendi				nsv.annabara	17-08-2022 11:45		
13098 - Vöktun náttúruverndarsvæða - RN-65-01 - 15-08-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	1	160	40	false	Lífræn jörð	40	0	0	0	3					115							Flói	Jafnlendi			Það var ekki hægt að taka jarðvegssýni, sniðið var bara ofaní vatni	nsv.annabara	17-08-2022 11:50		
13098 - Vöktun náttúruverndarsvæða - RN-65-01 - 15-08-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	2	860	-10	false	Lífræn jörð	85	7	11	3	6					115							Flói	Jafnlendi				nsv.annabara	17-08-2022 11:52		
13098 - Vöktun náttúruverndarsvæða - RN-65-01 - 15-08-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	3	1780	320	false	Lífræn jörð	80	1	3	3	6					115							Flói	Jafnlendi				nsv.annabara	17-08-2022 11:53		
13098 - Vöktun náttúruverndarsvæða - RN-65-01 - 15-08-2022	Anna Bára Másdóttir (anna.b.masdottir@ni.is)	4	3240	-440	false	Lífræn jörð	70	4	3	2	4					115							Flói	Jafnlendi				nsv.annabara	17-08-2022 11:54		
