id,plot_number,area,field_date,plot_size_id,plot_size_width,plot_size_length,subplot_size_id,subplot_size_width,subplot_size_length,subplot_group_scale_id,group_scale_name,subplot_taxon_scale_id,taxon_scale_name,project_id,project_name,project_number,project_descrtiption,plot_area,slope,slope_aspect,coordinates_1,longitude_1,latitude_1,longitude_2,coordinates_2,latitude_2,altitude,precipitation,temperature_year,temperature_january,temperature_july,nitrogen,carbon,ph,images,plant_community_1_id,plant_community_1_code,plant_community_1_name,plant_community_2_id,plant_community_2_code,plant_community_2_name,plant_community_3_id,plant_community_3_code,plant_community_3_name,plant_community_cover,plant_community_other,surface_type_id,surface_type_code,surface_type_name,comments,habitat_type_id,habitat_type_name,insert_user
3044,MS-42-04,NA,2023-07-06,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E610000094D920938CEC2FC001A4367172995040,NA,NA,NA,0101000020E6100000228E75711BED2FC0C84109336D995040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nokkuð blautt mýrlendi með klófífu og störum. Þúfur með fjalldrapa og lynggróðri inn á milli. Lækur rennur um sniðið sem hallar örlítið mót suðvestri. Reitur 2 lendir að hluta til í vatni,57,Brokflóavist,nna.stella
3045,MS-40-03,NA,2023-07-06,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E6100000A5BDC11726F32FC067B8019F1F9A5040,NA,NA,NA,0101000020E61000004FCC7A3194F32FC0609335EA219A5040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brokflói með þúfum inn á milli. Fremur blautt en fjalldrapi, gulvíðir og lynggróður í þúfum.",57,Brokflóavist,nna.stella
3046,MS-40-01,NA,2023-07-06,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E61000002CBCCB457CE72FC05D16139B8F9B5040,NA,NA,NA,0101000020E61000002BC1E270E6E72FC08B321B64929B5040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blautur tjarnarstararflói með klófífu og horblöðku. 
Ekki tókst að taka jarðvegssýni í reitnum.",59,Tjarnastararflóavist,nna.stella
2894,BA-S2,Friðland að Fjallabaki,2021-08-17,10,2,10,3,50,50,8,VöNá þekjuskali,8,VöNá þekjuskali,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",20,NA,NA,0101000020E61000002C9ACE4E061733C0FD9FC37C79FD4F40,-19.08994,63.98027,-19.09005,0101000020E61000003B014D840D1733C0F67AF7C77BFD4F40,63.98034,NA,NA,NA,NA,NA,NA,NA,NA,3310-3314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sniðið er meðfram aflögðum stíg ofarlega í Brennisteinsöldu. Bönd hafa verið strekkt sín hvorum megin við mælistaðinn. Engar aðgerðir hafa farið fram til að losa um jarðveg á stíg. OKV og RAG við mælingar. H:\LJOSMYNDIR\Adrir_ljosmyndarar\Voktun Natturuverndarsvaeda\Sudurland\Brennisteinsalda\Brennisteinsalda 2021,86,Móahveravist,olgakolbrun
2895,BA-S3,Friðland að Fjallabaki,2021-08-18,10,2,10,3,50,50,8,VöNá þekjuskali,8,VöNá þekjuskali,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",20,NA,NA,0101000020E6100000D72FD80DDB1633C0D9942BBCCBFD4F40,-19.08928,63.98278,-19.08922,0101000020E61000002D26361FD71633C0191C25AFCEFD4F40,63.98287,NA,NA,NA,NA,NA,NA,NA,NA,3425-3430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sniðið er meðfram á aflögðum stígsbút meðfram hlöðnum þrepum í hrauni í Brennisteinsöldu. Losað hefur verið um jarðveg á stíg til að eyða honum úr landslaginu. OKV og RAG við mælingar. H:\LJOSMYNDIR\Adrir_ljosmyndarar\Voktun Natturuverndarsvaeda\Sudurland\Brennisteinsalda\Brennisteinsalda 2021,86,Móahveravist,olgakolbrun
2893,BA-S1,Friðland að Fjallabaki,2021-08-17,10,2,10,3,50,50,8,VöNá þekjuskali,8,VöNá þekjuskali,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",20,NA,NA,0101000020E61000009FB0C403CA1633C00BD28C45D3FD4F40,-19.08902,63.98301,-19.08911,0101000020E61000001FBFB7E9CF1633C02783A3E4D5FD4F40,63.98309,NA,NA,NA,NA,NA,NA,NA,NA,3269-3273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sniðið er meðfram hlöðnum þrepum í göngustíg á Laugaveginum sem liggur yfir jarðhitasvæðið í Brennisteinsöldu. Bönd hafa verið strekkt meðfram þrepunum til að hlífa jarðhitagróðri við ágangi. OKV og RAG við mælingar. H:\LJOSMYNDIR\Adrir_ljosmyndarar\Voktun Natturuverndarsvaeda\Sudurland\Brennisteinsalda\Brennisteinsalda 2021,86,Móahveravist,olgakolbrun
1358,G3-C,Vesturland,2004-07-29,6,2,50,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,5,Skógvist,5495,Gögnum aflað 2002 og 2004. Einnig á hluta sniða 2015.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan
2915,VF-03,NA,2022-08-08,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E61000006EC0E787119A36C0BE4D7FF623875040,337209,337246,628594,0101000020E61000007C9BFEEC479A36C0B728B34126875040,628576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hallandi mýri með mýrelftingu, túnsúru og klófífu áberandi. Lækir renna í mýrina að ofanverðu og nokkrir í gegnum rannsóknarsvæðið. U10",2,Runnamýravist á láglendi,nave.huldaba
3047,VF-08,NA,2023-06-29,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E6100000849ECDAACF1D38C002BC051214655040,NA,NA,NA,0101000020E6100000E7FBA9F1D21D38C0A5A0DB4B1A655040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Frekar sendið svæði með frekar mikilli mosaþekju ásamt æðplöntum. ,45,Grashólavist,nave.huldaba
3038,G15-3,NA,2023-07-18,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,-18.71707,64.004841,-18.717561,NA,64.004557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klöpp, lífræn jarðvegsskurn
Starfsmenn: Anna Björg Sigfúsdóttir, Álfur Birkir Bjarnason og Guðrún Óskarsdóttir",35,Melagambravist,nattsa.alfur
2931,VF-59-03,NA,2022-08-10,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E6100000E5B33C0FEE1E38C0D7DD3CD521655040,263966,263941,574218,0101000020E610000082FFAD64C71E38C0F792C6681D655040,574251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flöt sjávarfitjungsvist, fábreytt með áberandi sjávarfitjung og kattartungu. Fundum ekkert bjúgstör né augnfró innan reits, en breiður voru rétt hjá. Mikið af reknum þörungum á sniði. H5",3,Sjávarfitjungsvist,nave.huldaba
3050,VF-59-04,NA,2023-06-29,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E610000076E09C11A53D36C0E42CEC6987575040,NA,NA,NA,0101000020E61000002FC03E3A753D36C06B60AB048B575040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,Hrossanálarvist,nave.huldaba
2859,OAZO20194,Hveravellir,2019-07-09,NA,NA,NA,7,25,25,1,Braun-Blanquet,1,Braun-Blanquet,24,Vöktun válistaplantna,2870,Vöktun válistaplantna byggð á eyðublöðum Pawels frá árinu 2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sitt hvoru megin göngustíga. Lítil sem engin jarðhita  .....
Örlitlu sunnar smá blettur með miklum þéttleika 656",NA,NA,ella
2869,GAPL2-2019,Gamla Hraun í ´Flóa,2019-08-02,NA,NA,NA,7,25,25,1,Braun-Blanquet,1,Braun-Blanquet,24,Vöktun válistaplantna,2870,Vöktun válistaplantna byggð á eyðublöðum Pawels frá árinu 2019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Við litla gróðurvana tjörn, nálægt heimreið að Gamla Hrauni.  Mikil sauðfjárbeit. Gulstör við tjörn alveg bitin, grasleit (?) mýrastara mýri frekar þurr.  GAPLc-1-2019., mynd (nr.1)106-107, fjær 106,8-106,12		",NA,NA,ella
3053,AEY03,NA,2023-07-03,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E610000076E09C11A53D36C0E42CEC6987575040,NA,NA,NA,0101000020E61000002FC03E3A753D36C06B60AB048B575040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gróðursnið í sjávarkletta og eyjavist þar sem ætihvönn var ríkjandi tegund, rétt fyri rofan sjávarfitjungsvistar. ",47,Sjávarkletta- og eyjavist,nave.huldaba
2932,VF-65-05AA,NA,2022-08-11,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E6100000C078060DFD6B36C0FA9B508880635040,341974,342012,566124,0101000020E610000087A757CA326C36C0ACADD85F76635040,566122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Þónokkuð af skriðlíngresi. Sjávarfitjar nokkuð snöggar með tjörnum inn á milli. Gulstaratoppar. H5,3,Sjávarfitjungsvist,nave.huldaba
2930,VF-41-09,NA,2022-08-10,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E6100000E5B33C0FEE9E37C021C84109336B5040,287681,287719,583006,0101000020E61000006536C824239F37C04CC3F011316B5040,583016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hallamýri þar sem mest áberandi tegundir eru mýrelfting, mýrastör, vetrakvíðastör, lænur á milli með horblöðku + bláberjalyng. U13.",2,Runnamýravist á láglendi,nave.huldaba
2929,VF-40-01,NA,2022-08-09,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E6100000DE1FEF552B2B37C0FD304278B4755040,309702,309667,599858,0101000020E61000005053CBD6FA2A37C072F90FE9B7755040,599837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dæmigerð hallamýri, svolitið grýtt, undir gili. Einkennandi tegundir eru mýrastör, gulstör, svolítið af víði, einstaka klófífa.  U8",4,Starungsmýravist,nave.huldaba
1135,KV-3-8,Krýsuvík,2005-09-02,NA,NA,NA,4,0,0,4,Þekjuflokkar-flákar,4,Þekjuflokkar-flákar,4,Verndargildi háhitasvæða,2868,"Gögnum afla á árunum 2005-2008, unnið í tengslum við Rammaáætlun.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Einungis mosum safnað. ,NA,NA,kjartan
1341,M1-A,Vesturland,2004-07-26,6,2,50,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,5,Skógvist,5495,Gögnum aflað 2002 og 2004. Einnig á hluta sniða 2015.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan
1342,M1-B,Vesturland,2004-07-26,6,2,50,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,5,Skógvist,5495,Gögnum aflað 2002 og 2004. Einnig á hluta sniða 2015.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan
2936,VF-10-08,NA,2022-08-11,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E6100000603C8386FE4936C0E292E34EE9645040,348228,348265,568226,0101000020E6100000C30DF8FC304A36C05B5F24B4E5645040,568249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"túnvingull og skriðlíngresi mest áberandi tegundirnar í bland við geldingahnapp frá 0-30 m ca eða þar til er komið niður að barði. Þar er mest áberandi sjávarfitjungur, lágarfi og skriðlíngresi. ",3,Sjávarfitjungsvist,nave.huldaba
1359,G3-D,Vesturland,2004-07-29,6,2,50,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,5,Skógvist,5495,Gögnum aflað 2002 og 2004. Einnig á hluta sniða 2015.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan
3054,V15-3,NA,2023-08-25,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,-18.29537,64.40391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,Rekjuvist,ns.gigja
3055,V09-2,NA,2023-08-19,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,-18.46081,64.30689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,Lyngmóavist á hálendi,ns.gigja
3056,V07-2,NA,2023-08-19,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,-18.49948,64.3061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135,Grasmelavist,ns.gigja
3058,V16-2,NA,2023-08-20,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,-18.3785,64.34564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,Lyngmóavist á hálendi,ns.gigja
1343,M1-C,Vesturland,2004-07-26,6,2,50,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,5,Skógvist,5495,Gögnum aflað 2002 og 2004. Einnig á hluta sniða 2015.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan
3059,V18-1,NA,2023-08-25,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,-18.28118,64.40466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ns.gigja
3060,V16-4,NA,2023-08-24,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,-18.4154,64.33744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,Starungsmýravist,ns.gigja
3061,V07-3,NA,2023-08-24,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,-18.39443,64.33319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,Eyðimelavist,ns.gigja
3062,V14-3,NA,2023-08-25,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,-18.31268,60.40075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,Rekjuvist,ns.gigja
3063,V06-1,NA,2023-08-24,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,-18.24787,64.41077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,Lyngmóavist á hálendi,ns.gigja
3057,V09-1,NA,2023-08-19,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,-18.49204,64.29354,-18.820867,NA,64.4893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fremsti hluti sniðsins er ofan í barði og lítt gróin. Eftir það tekur við vel gróið jafnlendi. ,76,Lyngmóavist á hálendi,ns.gigja
3065,V06-4,NA,2023-08-25,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,18.30251,64.40656,18.30201,NA,64.4065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,Rústamýravist,ns.gigja
3067,HMM07,NA,2023-07-23,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E6100000BCAE5FB01B8E32C0DC4603780B425040,NA,NA,NA,0101000020E61000005917B7D1008E32C0A4E4D53906425040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Víðiríkt, deig- og votlendi með sífrera",55,Rústamýravist,nnv.starri
3064,V02-3,NA,2023-08-20,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,NA,18.35685,64.36326,18.35736,NA,64.36328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,Brokflóavist,ns.gigja
3072,SN-49-04,NA,2023-07-26,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E6100000487023658B2837C0DC2F9FAC18345040,NA,NA,NA,0101000020E610000098A25C1ABF2837C08D5E0D501A345040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hofgarðar í Staðarsveit,45,Grashólavist,nv.jakob
2965,SL-41-01,NA,2022-07-20,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E6100000C311A452EC6C34C085ED27637CD84F40,-20.25529,63.41478,-20.2552,0101000020E61000007AE063B0E26C34C020459DB987D84F40,63.41499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Margrét Lilja Magnúsdóttir og Gígja Óskarsdóttir,2,Runnamýravist á láglendi,ns.gigja
3075,HRM07,NA,2023-07-23,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E6100000EF1B5F7B668932C02D26361FD7425040,NA,NA,NA,0101000020E6100000E197FA79538932C0895E46B1DC425040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Votlendi í kanti og því S-hluti að nálgast mólendi.  Þunnur klaki til staðar (ca. 10 cm) litlar tjarnir í grennd. Virðist vera gamalt rústasvæði. Suðurhluti allblautur. Mikil gæsaummerki en ekki ofbeitt.,55,Rústamýravist,nnv.starri
3076,MS-42-01,NA,2022-07-19,2,10,40,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,28,Vöktun náttúruverndarsvæða,13098,"Vöktun náttúruverndarsvæða vegna álags af völdum ferðamanna. UAR, hefst í júní 2019 og fyrsta vöktun í felti 2020.",NA,NA,NA,0101000020E6100000C9E53FA4DFEE2FC0E50AEF72119B5040,NA,NA,NA,0101000020E6100000020EA14ACDEE2FC089EFC4AC179B5040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Þýft mýrlendi á grónum björgum. Fífa og stari í blautum skorum/lægðum, lyng og gamburmosi þekur björgin. Hreindýrakrókar á þúfnakollum. Myndir nr. 6685-6698",4,Starungsmýravist,nna.stella
1346,G1-A,Vesturland,2004-07-27,6,2,50,2,33,100,1,Braun-Blanquet,1,Braun-Blanquet,5,Skógvist,5495,Gögnum aflað 2002 og 2004. Einnig á hluta sniða 2015.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,kjartan
